ID,N°,Tipo,T,Quechua,Traducción,Sentimiento
F211,211,Oración,S,Millay onqoykunaqa mana pipas yachasqallanmi mirarin.,Las peores enfermedades son aquellas que se desarrollan sin que nadie lo sepa.,TEMEROSO
F212,212,Oración,S,Millaypunin sichus imatapas runa ruwan huchayuqhina qhawakun.,Es horrible cuando una persona hace algo que lo hace sentir culpable.,TEMEROSO
F213,213,Oración,S,"Toqti erqekunapi musphayqa, khuyaypunin.",Pensar en niños que están enfermos de malnutrición es verdaderamente deprimente.,TEMEROSO
F214,214,Oración,S,Runata t´aqana mana huñuyninpi kasqanmanta chayqa ancha khuyaypunin.,Descartar a la gente simplemente porque no pertenecen a su grupo es triste.,TEMEROSO
F215,215,Oración,S,Wañuytaqa llallipankin ichaqa kawsasqa kasparaqpis.,Hay una especie de muerte que enfrentas incluso mientras vives.,TEMEROSO
F216,216,Oración,S,Kanmi huk p´unchay waqanallaykipaq.,Existe un día en el cual solo tienes que llorar.,TEMEROSO
F217,217,Oración,S,Millay mosqhoyniykun kanki manan imatapas ruwayta atiykuchu.,Eres nuestra peor pesadilla y no sabemos qué hacer.,TEMEROSO
F218,218,Oración,S,Runakunaqa phiña kaspa manan waqankuchu ichaqa manchakuymataqa.,"La gente generalmente no llora cuando están molestos, sino cuando están asustados.",TEMEROSO
F219,219,Oración,S,Wayllusqanchis runakunaqa manan wañunankuchu.,Las personas que amamos no deberian morir.,TEMEROSO
F220,220,Oración,S,Waqay ñawinchisman hamun sichus sumaq allin noqanchispaq karqan chayqa.,Las lágrimas vienen a nuestros ojos cuando perdemos algo que es importante para nosotros.,TEMEROSO
F221,221,Oración,S,Mosqhoyninchis wakchayan sichus kikillanta ruwanchis.,Un signo del empobrecimiento de la imaginación es la absurda repetición.,TEMEROSO
F222,222,Oración,S,"Qosan mana warminpa mikhunta munanchu, nishu wiran nispa. ","El marido no permite que su esposa coma, afirmando que ella es demasiado gorda.",TEMEROSO
F223,223,Oración,S,Qosan warminta maqasqa q´oñi papakuna manan tuta mikhunapi  qarakusqanmanta.,El marido golpeó a su esposa porque las papas calientes no se sirvieron con la cena.,TEMEROSO
F224,224,Oración,S,Noqanchispaq llaqtaqa pasaq millaytan asnashan.,Las ciudades estaban llenas de un hedor inimaginable para nosotros.,TEMEROSO
F225,225,Oración,S,Llapan qolqeymi suwasqa kunantaq manan imatapas ruwayta atinichu.,Mis últimos centavos fueron robados y ahora no se que hacer.,TEMEROSO
F226,226,Oración,S,"Manan llapantachu cancerniymanta qonqani, manaraqmi llakiyta chaskinichu.","No me olvido por completo de mi cáncer, porque aún no acepto mi tristeza.",TEMEROSO
F227,227,Oración,S,Millay yuyay nini wayllusqayki runapi mana sonqota churaymi,El peor sentimiento que puedo imaginar es no confiar en la persona que más amas en el mundo.,TEMEROSO
F228,228,Oración,S,Manan millay  imapas kanchu aswanpas wasipi onqosqa runahina.,No hay nada peor que un hombre enfermo en casa.,TEMEROSO
F229,229,Oración,S,Manan kanchu imapas millay kinray ñanpi sinchi ch´aqwahina kaqtin,No hay nada peor que el ruido monótono e intenso que se produce cerca de una carretera.,TEMEROSO
F230,230,Oración,S,Manan imapas millay kanchu pisi pisimanta wañuyhina.,No hay nada más horrible que una muerte agonizante.,TEMEROSO
T001,1,Palabra,W,K'irisqa,Herido,TRISTE
T002,2,Palabra,W,Wakcha,Huérfano,TRISTE
T003,3,Palabra,W,Llulla,Mentira,TRISTE
T004,4,Palabra,W,Wañusqa,Muerto,TRISTE
T005,5,Palabra,W,Mana kaqniyuq,Pobre,TRISTE
T006,6,Palabra,W,Machula,Anciano,TRISTE
T007,7,Palabra,W,Amaychura,Caquexia,TRISTE
T008,8,Palabra,W,K´amiy,Reprender,TRISTE
T009,9,Palabra,W,Chakata,Cruz,TRISTE
T010,10,Palabra,W,Chikchi,Granizo,TRISTE
T011,11,Palabra,W,Chukchu,Paludismo,TRISTE
T012,12,Palabra,W,Aquyraki,Infortunio,TRISTE
T013,13,Palabra,W,Tuta,Noche,TRISTE
T014,14,Palabra,W,Iphu,Llovizna,TRISTE
T015,15,Palabra,W,Mallki,Árbol,TRISTE
T016,16,Palabra,W,Maway,Primeras papas,TRISTE
T017,17,Palabra,W,Qasa,Helada,TRISTE
T018,18,Palabra,W,Rurukuna,Granos,TRISTE
T019,19,Palabra,W,Sasachaykuna,Problemas,TRISTE
T020,20,Palabra,W,Yawar,Sangre,TRISTE
T021,21,Palabra,W,Qarqusqa,Despreciado,TRISTE
T022,22,Palabra,W,Huchasapa,Culpable,TRISTE
T023,23,Palabra,W,Ruphasqa,Quemado,TRISTE
T024,24,Palabra,W,Sipikuq,Suicida,TRISTE
T025,25,Palabra,W,T’aqasqa,Separarse,TRISTE
T026,26,Palabra,W,Ñak’arichiy,Torturar,TRISTE
T027,27,Palabra,W,Maqay,Violencia física,TRISTE
T028,28,Palabra,W,Llamk’ay,Trabajo,TRISTE
T029,29,Palabra,W,Ñak'ariy,"Padecer, sufrir",TRISTE
T030,30,Palabra,W,Onqoy,Enfermarse,TRISTE
T031,31,Palabra,W,P’itiy,"Arrancar, reventar",TRISTE
T032,32,Palabra,W,Qhenchachay,Contaminar de mala suerte,TRISTE
T033,33,Palabra,W,Upallay,Enmudecer,TRISTE
T034,34,Palabra,W,Urmay,Caer,TRISTE
T035,35,Palabra,W,Ñak´ariy,"Sufrir Necesidades, desperdiciarse",TRISTE
T036,36,Palabra,W,Utirayay,"Quedarse Rendido, inmovilizado",TRISTE
T037,37,Palabra,W,Wanay,Escarmentar,TRISTE
T038,38,Palabra,W,Yukay,Engañar,TRISTE
T039,39,Palabra,W,Tukuy,"Dar Fin, rematar",TRISTE
T040,40,Palabra,W,Thutayay,Apolillarse,TRISTE
T041,41,Palabra,W,Thantayay,"Envejecer, raer la ropa usándola",TRISTE
T042,42,Palabra,W,Tanqay,Empujar,TRISTE
T043,43,Oración,S,Mana atinichu,No puedo,TRISTE
T044,44,Oración,S,Lamparay chinkaruwan,Se me perdió mi lampa,TRISTE
T045,45,Oración,S,"Mana haykunchu, nishu hatunmi",No entra porque es demasiado grande,TRISTE
T046,46,Oración,S,Kiruy nanawan,Me duele la muela,TRISTE
T047,47,Oración,S,Mana allinta ruwawan,Me hace mal,TRISTE
T048,48,Oración,S,Qanwanmi rimayta munani,Quiero hablar contigo,TRISTE
T049,49,Oración,S,Para chayashan,Está lloviendo,TRISTE
T050,50,Oración,S,Mamaysi wañukapusqa,Dice que mi madre murió,TRISTE
T051,51,Oración,S,Pelotata hayt’arani,Solía jugar fútbol,TRISTE
T052,52,Oración,S,Osqhayllan llaqtata rishani,Están yendo rápido al pueblo,TRISTE
T053,53,Oración,S,Khishka chaykiyta chhukuruwan,La espina pinchó mi pie,TRISTE
T054,54,Oración,S,Manan imapas mikhunapaq kanchu,No hay nada para comer,TRISTE
T055,55,Oración,S,Mikhuchinaypaqmi mañakuwaran,Me pidió que le diera de comer,TRISTE
T056,56,Oración,S,Nishutan chirimanta ñak'arini,Sufro mucho con el frío,TRISTE
T057,57,Oración,S,Mana mikhusqanmi tulluyarapun,Se enflaqueció por no comer,TRISTE
T058,58,Oración,S,Juan ashkha ususiyuq,Juan tiene muchas hijas,TRISTE
T059,59,Oración,S,Mana puriyta yachanchu,No sabe caminar,TRISTE
T060,60,Oración,S,Machula wañurun,El anciano falleció,TRISTE
T061,61,Oración,S,Kay t'antaqa nishuta ch´akirapusqa,Este pan se ha puesto muy duro,TRISTE
T062,62,Oración,S,Paymi maqawaran,Él me pegó,TRISTE
T063,63,Oración,S,Marion chhulliwan onqorapun,Mario se ha enfermado con la gripe,TRISTE
T064,64,Oración,S,Manan qhelqayta yachanichu,No sé escribir,TRISTE
T065,65,Oración,S,"Wira runaqa ashkhata mikhun, ichaqa p'itayta mana atinchu","Las personas gordas comen bastante, pero tienen dificultades para correr",TRISTE
T066,66,Oración,S,Aman noqamanqa nishuta chinpamuwaychu,No te aproximes mucho a mí,TRISTE
T067,67,Oración,S,Imamanta llankipakushanki?,¿Por qué suspiras?,TRISTE
T068,68,Oración,S,"Mana paraqtinqa, hanaq pachapas anqasmanraqmi tukupun","Cuando no va a llover, hasta el cielo se pone de color azul.",TRISTE
T069,69,Oración,S,"Ima sasachakuypas atikullanmi, ichaqa wañuyllan mana atikunchu",Cualquier problema tiene solución menos la muerte.,TRISTE
T070,70,Oración,S,Omnibusmi runakunantin qaqaman qaqapaykun,Un bus con pasajeros se ha caído al barranco,TRISTE
T071,71,Oración,S,Huk camionmi warmita sarurapun,Un camión ha atropellado a una señora,TRISTE
T072,72,Oración,S,Karru apaqqa wañusqan kashan,El chofer está muerto,TRISTE
T073,73,Oración,S,Ishkaynin runan maqanarukun,Los dos hombres se pelearon,TRISTE
T074,74,Oración,S,Sisiqa parananta yachaspanmi mikhunanta huñun,La hormiga junta sus alimentos sabiendo la epoca de lluvia,TRISTE
T075,75,Oración,S,Tayta kurapas aqsuyuqmi kaq,Los sacerdotes usaban sotanas,TRISTE
T076,76,Oración,S,Chaka tulluymi nanawan,Me duele el ilíaco,TRISTE
T077,77,Oración,S,Wawaqa mancharikuspa chawpi mayupi waqayta qallarin,La niña asustada empezó a llorar en medio del río,TRISTE
T078,78,Oración,S,Chiqnikuyqa manapunin allinchu,La envidia nunca es buena,TRISTE
T079,79,Oración,S,Hamak’uqa uywakunaq yawarninta ch’unqaspan tulluyachin,La garrapata enflaquese a los animales chupándoles la sangre,TRISTE
T080,80,Oración,S,Hamp’atutaqa manan wañuchinachu,No hay que matar a los sapos,TRISTE
T081,81,Oración,S,Michiqa wawqeypa makintan kanirparin,El gato mordió la mano de mi hermano,TRISTE
T082,82,Oración,S,Kawsayniyqa manan kawsaychu,Mi vida no es vida,TRISTE
T083,83,Oración,S,Kusi kusichaqa parananpaqmi uraykamun,La arañita desciende por su hilo señalando que lloverá,TRISTE
T084,84,Oración,S,Khallwakunaqa parananpaqmi phawaykachan,La aparición de las golondrinas anuncia la presencia de lluvias,TRISTE
T085,85,Oración,S,Ch’unchull khipuwanmi chay runaqa wañuran,Esa persona murió con oclusión intestinal,TRISTE
T086,86,Oración,S,Phuyu kuruqa p'achayta mikhurapusqa,La polilla había carcomido mi ropa de lana,TRISTE
T087,87,Oración,S,Washwaqa manan unutaqa manchakunchu,El pato no tiene miedo a las aguas,TRISTE
T088,88,Oración,S,Mach'aqllaña runakunapaqa chawpi kawsayninmi tukukapun,Las personas que se embriagan a menudo pierden parte de su vida,TRISTE
T089,89,Oración,S,Machu runaqa tawnayuqmi puriykachakunpas,El hombre anciano camina con bastón,TRISTE
T090,90,Oración,S,Chay alqochaypa mamanqa wañupunmi,La madre de mi perrito se murió,TRISTE
T091,91,Oración,S,Chay qochas huk runata hullp'urapusqa,Dicen que la laguna se tragó a esas personas,TRISTE
T092,92,Oración,S,Manan paqarinqa hamuyta atisaqchu,El día de mañana no podré venir,TRISTE
T093,93,Oración,S,Chirimantan chaki tulluykunan nanawan,Me duelen las articulaciones de los pies por el frío,TRISTE
T094,94,Oración,S,Mana kuchuyuq kasqaymi nishuta umay nanawan,Me duele la cabeza por estar sin sombrero en el sol,TRISTE
T095,95,Oración,S,Ruphaypi tarpusqa mallkichakunaqa osqhayllan ch´akirapun,Las plantitas transplantadas en pleno sol se marchitan muy rápidamente,TRISTE
T096,96,Oración,S,Michiqa huk'uchachatan k'umuykachachinraq,El gato humilló al ratón,TRISTE
T097,97,Oración,S,Manan mishk'i ruruyuq sach'akunaqa kanchu,No hay ningún árbol frutal,TRISTE
T098,98,Oración,S,Phiñasqa kaspaqa manan imatapas allintaqa ruwasunchu,"Si estamos enojados, nunca podemos hacer bien las cosas",TRISTE
T099,99,Oración,S,Tayta Juanqa chaki tulluntan q'ewirukusqa,El señor Juan se había quebrado el hueso del pie,TRISTE
T100,100,Oración,S,Qara t’iqichuta t’aqllaspa lloq’e maki uña ruk’anayta q’ewirqukuni,"Al volear la pelota, me torcí el dedo meñique de la mano izquierda",TRISTE
T101,101,Oración,S,Paqarinqa manan pukllaq riytaqa atisunmanchu,Mañana no podremos ir a jugar,TRISTE
T102,102,Oración,S,Juanqa manan khuyakuyta yachanchu,Juan no sabe amar,TRISTE
T103,103,Oración,S,Rikuwanki chayqa waqasaqmi,"Si me ves, lloraré",TRISTE
T104,104,Oración,S,"Manan wawqey, nitaq panaypas kanchu",No tengo hermano ni hermana.,TRISTE
T105,105,Oración,S,Ichhu pichanaqa tukurakapunmi,La escoba de paja se ha terminado,TRISTE
T106,106,Oración,S,Apuraylla chay karu llaqtamanta kutimunki,Regresas rapido de ese puelo lejano,TRISTE
T107,107,Oración,S,Panchoqa mamantan llakichin,Pancho causa tristeza a su mamá,TRISTE
T108,108,Oración,S,Toqro umaykiqa manan imatapas yuyanchu,Tú cabeza hueca no se acuerda de nada,TRISTE
T109,109,Oración,S,Sikiypin pikiqa kaniruwaran,La pulga me picó en las posaderas,TRISTE
T110,110,Oración,S,Kaypi wasikunaqa munaychakunan,Las casas son muy bonitas en este lugar,TRISTE
T111,111,Oración,S,Alqolla llapan kisuta mikhurqakapusqa.,el perro se había comido todo el queso.,TRISTE
T112,112,Oración,S,Makiypi k’irichayqa ña k’illayashanña,La herida de mi mano ya está cicatrizando.,TRISTE
T113,113,Oración,S,Manan allin warmakunaqa manan rikraypi ninriypi t'ispipayawaytaqa saqenkuchu,Los niños malos no dejan de pellizcarme en los brazos o en las orejas.,TRISTE
T114,114,Oración,S,Manan ch'ulla runallapas haykunchu,no cabía ni una persona más,TRISTE
T115,115,Oración,S,Huk suwan wasimasiyta qatimusqa,Un ladron le habia seguido a mi vecino,TRISTE
T116,116,Oración,S,"Sapa kuti, manan pipas ima pasaymantapas ayqekunchu","Poco a poco, nadie está a salvo del riesgo cotidiano de accidentes.",TRISTE
T117,117,Oración,S,Phiñakuyninwanmi taytaqa ususinta waqachin,El padre hace llorar a su hija con su furia.,TRISTE
T118,118,Oración,S,Ch'uspichan wawaypa makichanta kaniramusqa,La mosquita le había picado la mano de mi hijo,TRISTE
T119,119,Oración,S,Kaqniyuq runakunaqa mana kaqniyuqkunatan saruchakuranku,Los adinerados siempre humillaron a los pobres.,TRISTE
T120,120,Oración,S,Alqoypas chirimanta k’uytuykun,Mi perro por el frío se ha encogido.,TRISTE
T121,121,Oración,S,Ancha anyapayasqa warmakunaqa nishutan k'ulluyarapunku,Los niños frecuentemente reprendidos se vuelven curtidos,TRISTE
T122,122,Oración,S,K’urkur sach’aqa soqosmanta aswan allinmi,La caña de curcur es más consistente que el carrizo,TRISTE
T123,123,Oración,S,K'urpakunata huñusun oqata wayk´unapaq,Juntemos terroncitos secos para asar las ocas,TRISTE
T124,124,Oración,S,Muk´i p'achawan churakusqaymi chaka tulluykunata nanarachiwan,Me duelen los huesos de la pierna por haberme acostado con la ropa húmeda.,TRISTE
T125,125,Oración,S,Kay sara apiqa ancha pipun kashan,Esta mazamorra de maíz está muy espesa.,TRISTE
T126,126,Oración,S,Runakunaqa chinlinyaq alakhakunawanmi tusunku,Las personas danzan con cascabeles.,TRISTE
T127,127,Oración,S,Chay wawaqa ancha yachaysapan,Esa criatura tiene muchos conocimientos.,TRISTE
T128,128,Oración,S,Ñandumanqa manan uywapi p'itaspaspas aypasunchismanchu,Al ñandú no le podemos dar alcance ni corriendo a caballo.,TRISTE
T129,129,Oración,S,Bolivia Mama llaqtapiqa chayanta qhuyakunapi runaqa llank’an͘,En las minas de estaño de Bolivia trabajan muchas personas.,TRISTE
T130,130,Oración,S,Unchuchukuqa mana rikuchikuspallan runakunata qhawan,La comadreja observa a las personas sin ser visto,TRISTE
T131,131,Oración,S,¿Pitaq kay t'ikakunata t´iraran?,¿Quién arrancó esas flores?,TRISTE
T132,132,Oración,S,Muyuq wayraqa manataqmi kanchu kay llaqtakunapiqa,El viento remolino no es común en estos pueblos,TRISTE
T133,133,Oración,S,Llink'i hallp´´ a utaq kuyuchisqa hallp´aqa paraqtinmi t'uruyapun,La tierra arcillosa o la removida se pone barrosa cuando llueve.,TRISTE
T134,134,Oración,S,Machaq runakunaq wawankunaqa ruqru umakunan paqarinku,Los hijos de las parejas alcohólicas nacen tontitos como Marianito.,TRISTE
T135,135,Oración,S,"Llapanmi imaynallapipas kasqan kanchis, ichaqa wañuy llapanchista suyawanchis.",Todos son iguales al menos de una manera: la muerte nos espera a todos.,TRISTE
T136,136,Oración,S,Hukta qhawarinaypaqqa manañan reqsisqaykunaqa kasqachu,En un cerrar y abrir de ojos ya no estaban mis compras,TRISTE
T137,137,Oración,S,Ch'inñeq wayq´opin atoq chitachata mikhurapusqa,En una quebrada silenciosa el zorro se lo había comido al corderito.,TRISTE
T138,138,Oración,S,Juicio tukunankaman carcelpi kamunqa,Mientras dure el juicio ella estará en la cárcel.,TRISTE
T139,139,Oración,S,Paqarinmi chay mawk'a wasita thuñichisunchis,Mañana derribaremos esa casa vieja.,TRISTE
T140,140,Oración,S,Wakcha runakunataqa khuyapayaykunan,Hay que tener compasión de la gente pobre,TRISTE
T141,141,Oración,S,"Hawataqa chirishanmi, kay ukhuman haykumuy",Afuera está haciendo frío; entra aquí,TRISTE
T142,142,Oración,S,"Ama samasunchu, iphumullashanmi","No descansemos, esto solamente es una llovizna",TRISTE
T143,143,Oración,S,"Hawlapi wisq´asqa kaspaqa mana sasachu khuyay kay, t´oqoq rakhu k´aspinta qhawaspa mana atichinchu wakin rikuyta.","No es difícil ser triste y apático cuando se está encerrado en la cárcel, mirando las gruesas barras de hierro que interrumpen la vista por la ventana.",TRISTE
T144,144,Oración,S,Chhullimanta hampikunapaqqa sisa qesamanta unuchatan upyana,Para curarse de la tos del resfriado es bueno tomarse mates de ortiga crespa,TRISTE
T145,145,Oración,S,Llakisqa kaqtiyqa yuyayniymi chinkarin,Cuando tengo pena pierdo la memoria,TRISTE
T146,146,Oración,S,"Adobekunatan ruwasharani, paran hark'aruwan","Estuve haciendo adobes, la lluvia nos ha entorpecido",TRISTE
T147,147,Oración,S,"Munakusqay sonqochay, urpichay, panachay ¿Hayk'aqmi hamunki?","Mi apreciado corazón, mi palomita, mi linda hermana, ¿cuándo vendrás?",TRISTE
T148,148,Oración,S,Nishu llakisqalla kaqtinchisqa sonqonchismi sayarunman,Por constantes preocupaciones podemos sufrir un infarto cardíaco,TRISTE
T149,149,Oración,S,"Ashkha ñawinchanaykichismi kashan, tutakamachá rikch´ankichis","Tienen mucho que leer, estarán despiertos hasta tarde",TRISTE
T150,150,Oración,S,"Qhopo wasakunataqa ninkun: llullakuyninkunatan q'epishan, nispan",A las personas jorobadas les dicen que cargan sus mentiras.,TRISTE
T151,151,Oración,S,Chay kamachikuy qhellqata qespichiyta atisunmanmi,Podemos apelar esa orden,TRISTE
T152,152,Oración,S,¿Iman taytaykiq sutinqa? Manapuni yuyanichu,¿Cómo se llama tu padre? La verdad es que no me acuerdo,TRISTE
T153,153,Oración,S,"Kuru papantaqa khuchipaq akllasunchis, ñut’untataq ch’uñupaq","Escogeremos las papas agusanadas para los chanchos y las menudas, para el chuño",TRISTE
T154,154,Oración,S,Achuqchataqa roqotutahina hunt’achispam wayk’unapas mikhunapas,Las caiguas se preparan y se comen rellenas como el rocoto,TRISTE
T155,155,Oración,S,"Panay papa allayta yanaparuway, chaypiña watyata mikhusunchis","Hermanita, ayúdame a escarbar mis papas; ahí comeremos huatia",TRISTE
T156,156,Oración,S,Chay warmiqa ashkha qharikunawan puriqmi,Esa mujer es quien anda con varios hombres,TRISTE
T157,157,Oración,S,Kuka raphitaqa ñawinta ama k’irispalla k’iptarqusunchis.,Arranquemos las hojas de la coca sin dañar las yemas.,TRISTE
T158,158,Oración,S,Purun qowikunaqa montekunapin apurayllaman miran,Los cuyes silvestres se reproducen muchísimo en los pastizales.,TRISTE
T159,159,Oración,S,Tablakunata apurayllaman ruwasun wasi qatanapaq,Preparemos tablas para techar la casa.,TRISTE
T160,160,Oración,S,Q'ewisqa q'aytuqa apurayllamanmi p´itikun,El hilo muy torcido se rompe muy fácilmente.,TRISTE
T161,161,Oración,S,Warmakunan wanqoyruq mishk'inta mikhusharanku,Los niños estaban comiendo la miel del moscardón,TRISTE
T162,162,Oración,S,Ch´umpi sisi yana sisiwan maqanakushanku,La hormiga café esta peleando con la hormiga negra,TRISTE
T163,163,Oración,S,Chay warma waqashan,Esa niña esta llorando,TRISTE
T164,164,Oración,S,"Payqa patanpi puriqllan kpaypaq kasqa, p ítanaq q´oshñinhinallan kasqa.",Ella era solo una fase pasajera para él; Significaba tanto como un humo de cigarrillo.,TRISTE
T165,165,Oración,S,Llakipi kayqa aswan kallpatan wañuymanta munan.,El sufrimiento requiere más coraje que la muerte.,TRISTE
T166,166,Oración,S,Cheqaqmi mit´aq pasasqanmanhina ishkay runapi waylluyqa pisiyanmi.,Una de las piezas de evidencia más convincentes para el paso del tiempo es que el amor entre dos personas disminuyen.,TRISTE
T167,167,Oración,S,"Khuyaqmi kani khuyayninpin kawsani, mana reqsisqahina, allinpinin, sumaqpunin.","Soy melancólica(o) y me deleito en mi propia tristeza, como si fuera algo desconocido, especial, maravilloso.",TRISTE
T168,168,Oración,S,Nishu llakisqan kawsani,Vivo muy afligido,TRISTE
T169,169,Oración,S,Paqochaqa chunka hukniyuq killamanta wachan,Las alpacas paren a los once meses,TRISTE
T170,170,Oración,S,Wawqeykunaqa kinsan hinallataq kinsan panaykunapas,"Mis hermanos son tres, mis hermanas también son tres",TRISTE
T171,171,Oración,S,Haciendapi capatasconaqa llullakunan kasqaku,Los capataces de las haciendas eran unos mentirosos,TRISTE
T172,172,Oración,S,Hatun huñunakuypiqa ishkay kanpunin q'aminakuq,En las grandes reuniones hay eventos en los que dos participantes se insultan mutuamente,TRISTE
